272	-36	-25	-14	1389	3119	0.445335
273	-36	-25	-8	1406	3119	0.450786
274	-36	-25	-2	1442	3110	0.463666
275	-36	-25	4	1428	3087	0.462585
276	-36	-25	10	1406	3057	0.459928
277	-36	-25	16	1346	2989	0.450318
278	-36	-25	22	1362	2912	0.467720
279	-36	-25	28	1328	2848	0.466292
280	-36	-25	34	1287	2780	0.462950
281	-36	-25	40	1207	2735	0.441316
282	-36	-25	46	1158	2690	0.430483
283	-36	-25	52	1107	2636	0.419954
284	-36	-25	58	1131	2626	0.430693
285	-36	-20	-50	1428	3015	0.473632
286	-36	-20	-44	1418	3077	0.460838
287	-36	-20	-38	1427	3123	0.456932
288	-36	-20	-32	1382	3148	0.439009
289	-36	-20	-26	1447	3227	0.448404
290	-36	-20	-20	1463	3254	0.449600
291	-36	-20	-14	1457	3257	0.447344
292	-36	-20	-8	1456	3254	0.447449
293	-36	-20	-2	1481	3236	0.457664
294	-36	-20	4	1469	3210	0.457632
295	-36	-20	10	1472	3182	0.462602
296	-36	-20	16	1443	3104	0.464884
297	-36	-20	22	1426	3035	0.469852
298	-36	-20	28	1382	2944	0.469429
299	-36	-20	34	1324	2875	0.460522
300	-36	-20	40	1277	2826	0.451875
301	-36	-20	46	1259	2776	0.453530
302	-36	-20	52	1257	2733	0.459934
303	-36	-20	58	1245	2668	0.466642
304	-36	-15	-50	1512	3151	0.479848
305	-36	-15	-44	1486	3192	0.465539
306	-36	-15	-38	1476	3238	0.455837
307	-36	-15	-32	1464	3289	0.445120
308	-36	-15	-26	1441	3336	0.431954
309	-36	-15	-20	1521	3356	0.453218
310	-36	-15	-14	1511	3365	0.449034
311	-36	-15	-8	1518	3352	0.452864
312	-36	-15	-2	1525	3337	0.456997
313	-36	-15	4	1534	3309	0.463584
314	-36	-15	10	1575	3265	0.482389
315	-36	-15	16	1527	3194	0.478084
316	-36	-15	22	1479	3105	0.476329
317	-36	-15	28	1482	3028	0.489432
318	-36	-15	34	1386	2949	0.469990
319	-36	-15	40	1347	2863	0.470486
320	-36	-15	46	1336	2808	0.475783
321	-36	-15	52	1351	2772	0.487374
322	-36	-15	58	1352	2729	0.495420
323	-36	-10	-50	1594	3286	0.485088
324	-36	-10	-44	1533	3309	0.463282
325	-36	-10	-38	1493	3341	0.446872
326	-36	-10	-32	1540	3387	0.454680
327	-36	-10	-26	1577	3451	0.456969
328	-36	-10	-20	1582	3452	0.458285
329	-36	-10	-14	1603	3453	0.464234
330	-36	-10	-8	1640	3439	0.476883
331	-36	-10	-2	1626	3434	0.473500
332	-36	-10	4	1667	3385	0.492467
333	-36	-10	10	1618	3333	0.485449
334	-36	-10	16	1617	3258	0.496317
335	-36	-10	22	1556	3167	0.491317
336	-36	-10	28	1531	3064	0.499674
337	-36	-10	34	1501	2985	0.502848
338	-36	-10	40	1453	2900	0.501034
339	-36	-10	46	1468	2830	0.518728
340	-36	-10	52	1451	2763	0.525154
341	-36	-10	58	1455	2751	0.528899
342	-36	-5	-50	1563	3375	0.463111
343	-36	-5	-44	1510	3379	0.446878
344	-36	-5	-38	1543	3419	0.451302
345	-36	-5	-32	1582	3447	0.458950
346	-36	-5	-26	1621	3475	0.466475
347	-36	-5	-20	1641	3484	0.471010
348	-36	-5	-14	1691	3502	0.482867
349	-36	-5	-8	1729	3493	0.494990
350	-36	-5	-2	1747	3466	0.504039
351	-36	-5	4	1762	3432	0.513403
352	-36	-5	10	1692	3363	0.503122
353	-36	-5	16	1682	3265	0.515161
354	-36	-5	22	1624	3163	0.513437
355	-36	-5	28	1585	3053	0.519161
356	-36	-5	34	1543	2973	0.519004
357	-36	-5	40	1497	2871	0.521421
358	-36	-5	46	1432	2798	0.511794
359	-36	-5	52	1445	2770	0.521661
360	-36	-5	58	1415	2733	0.517746
361	-36	0	-50	1591	3442	0.462231
362	-36	0	-44	1598	3429	0.466025
363	-36	0	-38	1569	3436	0.456636
364	-36	0	-32	1617	3456	0.467882
365	-36	0	-26	1642	3472	0.472926
366	-36	0	-20	1700	3497	0.486131
367	-36	0	-14	1705	3493	0.488119
368	-36	0	-8	1723	3492	0.493414
369	-36	0	-2	1784	3475	0.513381
370	-36	0	4	1760	3415	0.515373
371	-36	0	10	1705	3324	0.512936
372	-36	0	16	1676	3220	0.520497
373	-36	0	22	1610	3115	0.516854
374	-36	0	28	1545	3006	0.513972
375	-36	0	34	1525	2917	0.522797
376	-36	0	40	1464	2842	0.515130
377	-36	0	46	1442	2754	0.523602
378	-36	0	52	1386	2713	0.510874
379	-36	0	58	1358	2677	0.507284
380	-36	5	-50	1614	3421	0.471792
381	-36	5	-44	1675	3401	0.492502
382	-36	5	-38	1655	3404	0.486193
383	-36	5	-32	1706	3423	0.498393
384	-36	5	-26	1707	3429	0.497813
385	-36	5	-20	1729	3444	0.502033
386	-36	5	-14	1739	3441	0.505376
387	-36	5	-8	1755	3412	0.514361
388	-36	5	-2	1765	3372	0.523428
389	-36	5	4	1737	3301	0.526204
390	-36	5	10	1646	3216	0.511816
391	-36	5	16	1600	3128	0.511509
392	-36	5	22	1518	3022	0.502316
393	-36	5	28	1523	2935	0.518910
394	-36	5	34	1432	2845	0.503339
395	-36	5	40	1393	2738	0.508766
396	-36	5	46	1358	2662	0.510143
397	-36	5	52	1361	2617	0.520061
398	-36	5	58	1338	2599	0.514813
399	-36	10	-50	1636	3372	0.485172
400	-36	10	-44	1644	3358	0.489577
401	-36	10	-38	1629	3340	0.487725
402	-36	10	-32	1641	3327	0.493237
403	-36	10	-26	1579	3322	0.475316
404	-36	10	-20	1646	3334	0.493701
405	-36	10	-14	1687	3310	0.509668
406	-36	10	-8	1711	3291	0.519903
407	-36	10	-2	1690	3226	0.523869
408	-36	10	4	1615	3140	0.514331
409	-36	10	10	1594	3070	0.519218
410	-36	10	16	1521	2984	0.509718
411	-36	10	22	1485	2903	0.511540
412	-36	10	28	1433	2804	0.511056
413	-36	10	34	1393	2721	0.511944
414	-36	10	40	1354	2624	0.516006
415	-36	10	46	1347	2558	0.526583
416	-36	10	52	1318	2516	0.523847
417	-36	10	58	1298	2474	0.524656
